Paula painted a cake in a closet .	paint . agent ( x _ 1 , Paula ) AND paint . theme ( x _ 1 , x _ 3 ) AND cake ( x _ 3 ) AND cake . nmod . in ( x _ 3 , x _ 6 ) AND closet ( x _ 6 )	prim_to_subj_proper
Zoe thought that a hippo cleaned .	think . agent ( x _ 1 , Zoe ) AND think . ccomp ( x _ 1 , x _ 5 ) AND hippo ( x _ 4 ) AND clean . agent ( x _ 5 , x _ 4 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
The princess teleported a cookie to the goose .	* princess ( x _ 1 ) ; * goose ( x _ 7 ) ; teleport . agent ( x _ 2 , x _ 1 ) AND teleport . theme ( x _ 2 , x _ 4 ) AND teleport . recipient ( x _ 2 , x _ 7 ) AND cookie ( x _ 4 )	do_dative_to_pp_dative
A cockroach gave a pretzel to Olivia .	cockroach ( x _ 1 ) AND give . agent ( x _ 2 , x _ 1 ) AND give . theme ( x _ 2 , x _ 4 ) AND give . recipient ( x _ 2 , Olivia ) AND pretzel ( x _ 4 )	obj_to_subj_common
The girl hoped that the hippo painted .	* girl ( x _ 1 ) ; * hippo ( x _ 5 ) ; hope . agent ( x _ 2 , x _ 1 ) AND hope . ccomp ( x _ 2 , x _ 6 ) AND paint . agent ( x _ 6 , x _ 5 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
Emma declared that a cobra grew .	declare . agent ( x _ 1 , Emma ) AND declare . ccomp ( x _ 1 , x _ 5 ) AND cobra ( x _ 4 ) AND grow . theme ( x _ 5 , x _ 4 )	only_seen_as_transitive_subj_as_unacc_subj
William tolerated that Charlie fed the cake on the stage to the boy .	* cake ( x _ 6 ) ; * stage ( x _ 9 ) ; * boy ( x _ 12 ) ; tolerate . agent ( x _ 1 , William ) AND tolerate . ccomp ( x _ 1 , x _ 4 ) AND feed . agent ( x _ 4 , Charlie ) AND feed . theme ( x _ 4 , x _ 6 ) AND feed . recipient ( x _ 4 , x _ 12 ) AND cake . nmod . on ( x _ 6 , x _ 9 )	obj_to_subj_proper
Paula promised a chair beside the computer to Emma .	* computer ( x _ 6 ) ; promise . agent ( x _ 1 , Paula ) AND promise . theme ( x _ 1 , x _ 3 ) AND promise . recipient ( x _ 1 , Emma ) AND chair ( x _ 3 ) AND chair . nmod . beside ( x _ 3 , x _ 6 )	prim_to_subj_proper
The queen froze the strawberry in the cabinet beside the shoe on the chair in the box on a road on a rock on a bench in a cage beside the bed on a vessel on the table beside the book .	* queen ( x _ 1 ) ; * strawberry ( x _ 4 ) ; * cabinet ( x _ 7 ) ; * shoe ( x _ 10 ) ; * chair ( x _ 13 ) ; * box ( x _ 16 ) ; * bed ( x _ 31 ) ; * table ( x _ 37 ) ; * book ( x _ 40 ) ; freeze . agent ( x _ 2 , x _ 1 ) AND freeze . theme ( x _ 2 , x _ 4 ) AND strawberry . nmod . in ( x _ 4 , x _ 7 ) AND cabinet . nmod . beside ( x _ 7 , x _ 10 ) AND shoe . nmod . on ( x _ 10 , x _ 13 ) AND chair . nmod . in ( x _ 13 , x _ 16 ) AND box . nmod . on ( x _ 16 , x _ 19 ) AND road ( x _ 19 ) AND road . nmod . on ( x _ 19 , x _ 22 ) AND rock ( x _ 22 ) AND rock . nmod . on ( x _ 22 , x _ 25 ) AND bench ( x _ 25 ) AND bench . nmod . in ( x _ 25 , x _ 28 ) AND cage ( x _ 28 ) AND cage . nmod . beside ( x _ 28 , x _ 31 ) AND bed . nmod . on ( x _ 31 , x _ 34 ) AND vessel ( x _ 34 ) AND vessel . nmod . on ( x _ 34 , x _ 37 ) AND table . nmod . beside ( x _ 37 , x _ 40 )	pp_recursion
Charlie loaned the cake in a house to the girl .	* cake ( x _ 3 ) ; * girl ( x _ 9 ) ; loan . agent ( x _ 1 , Charlie ) AND loan . theme ( x _ 1 , x _ 3 ) AND loan . recipient ( x _ 1 , x _ 9 ) AND cake . nmod . in ( x _ 3 , x _ 6 ) AND house ( x _ 6 )	obj_to_subj_proper
