A girl cleaned Luke and so did the boy .	and ( junct1 = clean ( agent = girl , theme = Luke ) , junct2 = clean ( agent = * boy , theme = Luke ) )	elips_VPE_in_dist
The girl liked that a duck ate a dog and so did Abigail .	and ( junct1 = like ( agent = * girl , ccomp = eat ( agent = duck , theme = dog ) ) , junct2 = like ( agent = Abigail , ccomp = eat ( agent = duck , theme = dog ) ) )	elips_VPE_in_dist
Isabella hoped that the girl dusted a cake and so did Elijah .	and ( junct1 = hope ( agent = Isabella , ccomp = dust ( agent = * girl , theme = cake ) ) , junct2 = hope ( agent = Elijah , ccomp = dust ( agent = * girl , theme = cake ) ) )	elips_VPE_in_dist
James loved Penelope and so did Emma .	and ( junct1 = love ( agent = James , theme = Penelope ) , junct2 = love ( agent = Emma , theme = Penelope ) )	elips_VPE_in_dist
Eleanor found the glue and so did William .	and ( junct1 = find ( agent = Eleanor , theme = * glue ) , junct2 = find ( agent = William , theme = * glue ) )	elips_VPE_in_dist
Olivia ate Wyatt and so did Sebastian .	and ( junct1 = eat ( agent = Olivia , theme = Wyatt ) , junct2 = eat ( agent = Sebastian , theme = Wyatt ) )	elips_VPE_in_dist
Emma painted Penelope and so did Liam .	and ( junct1 = paint ( agent = Emma , theme = Penelope ) , junct2 = paint ( agent = Liam , theme = Penelope ) )	elips_VPE_in_dist
A dog painted a cake and so did Sophia .	and ( junct1 = paint ( agent = dog , theme = cake ) , junct2 = paint ( agent = Sophia , theme = cake ) )	elips_VPE_in_dist
The visitor appreciated that Asher liked Penelope and so did Isabella .	and ( junct1 = appreciate ( agent = * visitor , ccomp = like ( agent = Asher , theme = Penelope ) ) , junct2 = appreciate ( agent = Isabella , ccomp = like ( agent = Asher , theme = Penelope ) ) )	elips_VPE_in_dist
Emma found the chalk and so did the boy .	and ( junct1 = find ( agent = Emma , theme = * chalk ) , junct2 = find ( agent = * boy , theme = * chalk ) )	elips_VPE_in_dist
A zebra painted a donut and so did Liam .	and ( junct1 = paint ( agent = zebra , theme = donut ) , junct2 = paint ( agent = Liam , theme = donut ) )	elips_VPE_in_dist
A girl ate a customer and so did Scarlett .	and ( junct1 = eat ( agent = girl , theme = customer ) , junct2 = eat ( agent = Scarlett , theme = customer ) )	elips_VPE_in_dist
Joshua liked a cake and so did a frog .	and ( junct1 = like ( agent = Joshua , theme = cake ) , junct2 = like ( agent = frog , theme = cake ) )	elips_VPE_in_dist
Noah juggled a mirror and so did the teacher .	and ( junct1 = juggle ( agent = Noah , theme = mirror ) , junct2 = juggle ( agent = * teacher , theme = mirror ) )	elips_VPE_in_dist
The cat drew Grayson and so did Michael .	and ( junct1 = draw ( agent = * cat , theme = Grayson ) , junct2 = draw ( agent = Michael , theme = Grayson ) )	elips_VPE_in_dist
Liam believed that Harper liked the child and so did the girl .	and ( junct1 = believe ( agent = Liam , ccomp = like ( agent = Harper , theme = * child ) ) , junct2 = believe ( agent = * girl , ccomp = like ( agent = Harper , theme = * child ) ) )	elips_VPE_in_dist
Hannah helped a cat and so did the girl .	and ( junct1 = help ( agent = Hannah , theme = cat ) , junct2 = help ( agent = * girl , theme = cat ) )	elips_VPE_in_dist
Mia meant that a passenger nursed a donut and so did William .	and ( junct1 = mean ( agent = Mia , ccomp = nurse ( agent = passenger , theme = donut ) ) , junct2 = mean ( agent = William , ccomp = nurse ( agent = passenger , theme = donut ) ) )	elips_VPE_in_dist
Noah hunted Wyatt and so did the puppy .	and ( junct1 = hunt ( agent = Noah , theme = Wyatt ) , junct2 = hunt ( agent = * puppy , theme = Wyatt ) )	elips_VPE_in_dist
A boy painted a cookie and so did the prisoner .	and ( junct1 = paint ( agent = boy , theme = cookie ) , junct2 = paint ( agent = * prisoner , theme = cookie ) )	elips_VPE_in_dist
Emma liked the game and so did the chicken .	and ( junct1 = like ( agent = Emma , theme = * game ) , junct2 = like ( agent = * chicken , theme = * game ) )	elips_VPE_in_dist
A professor confessed that Olivia sketched Penelope and so did a girl .	and ( junct1 = confess ( agent = professor , ccomp = sketch ( agent = Olivia , theme = Penelope ) ) , junct2 = confess ( agent = girl , ccomp = sketch ( agent = Olivia , theme = Penelope ) ) )	elips_VPE_in_dist
Sophia found a balloon and so did Henry .	and ( junct1 = find ( agent = Sophia , theme = balloon ) , junct2 = find ( agent = Henry , theme = balloon ) )	elips_VPE_in_dist
Emma liked that a baby painted the cake and so did Ava .	and ( junct1 = like ( agent = Emma , ccomp = paint ( agent = baby , theme = * cake ) ) , junct2 = like ( agent = Ava , ccomp = paint ( agent = baby , theme = * cake ) ) )	elips_VPE_in_dist
Isabella confessed that Emma found the glue and so did a child .	and ( junct1 = confess ( agent = Isabella , ccomp = find ( agent = Emma , theme = * glue ) ) , junct2 = confess ( agent = child , ccomp = find ( agent = Emma , theme = * glue ) ) )	elips_VPE_in_dist
A girl believed that the cat dusted the crayon and so did the dog .	and ( junct1 = believe ( agent = girl , ccomp = dust ( agent = * cat , theme = * crayon ) ) , junct2 = believe ( agent = * dog , ccomp = dust ( agent = * cat , theme = * crayon ) ) )	elips_VPE_in_dist
A boy found the cake and so did Emma .	and ( junct1 = find ( agent = boy , theme = * cake ) , junct2 = find ( agent = Emma , theme = * cake ) )	elips_VPE_in_dist
Emma missed a cat and so did a lion .	and ( junct1 = miss ( agent = Emma , theme = cat ) , junct2 = miss ( agent = lion , theme = cat ) )	elips_VPE_in_dist
The frog admired that Logan missed the gumball and so did Lucas .	and ( junct1 = admire ( agent = * frog , ccomp = miss ( agent = Logan , theme = * gumball ) ) , junct2 = admire ( agent = Lucas , ccomp = miss ( agent = Logan , theme = * gumball ) ) )	elips_VPE_in_dist
The girl cooked a cake and so did the baby .	and ( junct1 = cook ( agent = * girl , theme = cake ) , junct2 = cook ( agent = * baby , theme = cake ) )	elips_VPE_in_dist
Emma poked the donut and so did the monkey .	and ( junct1 = poke ( agent = Emma , theme = * donut ) , junct2 = poke ( agent = * monkey , theme = * donut ) )	elips_VPE_in_dist
Michael ate the cookie and so did Chloe .	and ( junct1 = eat ( agent = Michael , theme = * cookie ) , junct2 = eat ( agent = Chloe , theme = * cookie ) )	elips_VPE_in_dist
James declared that Liam drew a cake and so did the girl .	and ( junct1 = declare ( agent = James , ccomp = draw ( agent = Liam , theme = cake ) ) , junct2 = declare ( agent = * girl , ccomp = draw ( agent = Liam , theme = cake ) ) )	elips_VPE_in_dist
A boy meant that Noah liked Penelope and so did a girl .	and ( junct1 = mean ( agent = boy , ccomp = like ( agent = Noah , theme = Penelope ) ) , junct2 = mean ( agent = girl , ccomp = like ( agent = Noah , theme = Penelope ) ) )	elips_VPE_in_dist
The baby ate the crocodile and so did the poet .	and ( junct1 = eat ( agent = * baby , theme = * crocodile ) , junct2 = eat ( agent = * poet , theme = * crocodile ) )	elips_VPE_in_dist
Emma liked the girl and so did a lawyer .	and ( junct1 = like ( agent = Emma , theme = * girl ) , junct2 = like ( agent = lawyer , theme = * girl ) )	elips_VPE_in_dist
The girl adored the cake and so did Emma .	and ( junct1 = adore ( agent = * girl , theme = * cake ) , junct2 = adore ( agent = Emma , theme = * cake ) )	elips_VPE_in_dist
The consumer painted a scientist and so did Jackson .	and ( junct1 = paint ( agent = * consumer , theme = scientist ) , junct2 = paint ( agent = Jackson , theme = scientist ) )	elips_VPE_in_dist
Emma sketched Lillian and so did a bee .	and ( junct1 = sketch ( agent = Emma , theme = Lillian ) , junct2 = sketch ( agent = bee , theme = Lillian ) )	elips_VPE_in_dist
A girl juggled Penelope and so did Skylar .	and ( junct1 = juggle ( agent = girl , theme = Penelope ) , junct2 = juggle ( agent = Skylar , theme = Penelope ) )	elips_VPE_in_dist
Olivia proved that Isabella liked a boy and so did Liam .	and ( junct1 = prove ( agent = Olivia , ccomp = like ( agent = Isabella , theme = boy ) ) , junct2 = prove ( agent = Liam , ccomp = like ( agent = Isabella , theme = boy ) ) )	elips_VPE_in_dist
The wolf ate a nail and so did a girl .	and ( junct1 = eat ( agent = * wolf , theme = nail ) , junct2 = eat ( agent = girl , theme = nail ) )	elips_VPE_in_dist
The cat helped a cup and so did a girl .	and ( junct1 = help ( agent = * cat , theme = cup ) , junct2 = help ( agent = girl , theme = cup ) )	elips_VPE_in_dist
Liam liked a guitar and so did a girl .	and ( junct1 = like ( agent = Liam , theme = guitar ) , junct2 = like ( agent = girl , theme = guitar ) )	elips_VPE_in_dist
A girl helped a donut and so did Olivia .	and ( junct1 = help ( agent = girl , theme = donut ) , junct2 = help ( agent = Olivia , theme = donut ) )	elips_VPE_in_dist
Liam appreciated Wyatt and so did a sailor .	and ( junct1 = appreciate ( agent = Liam , theme = Wyatt ) , junct2 = appreciate ( agent = sailor , theme = Wyatt ) )	elips_VPE_in_dist
A duck ate a cake and so did Liam .	and ( junct1 = eat ( agent = duck , theme = cake ) , junct2 = eat ( agent = Liam , theme = cake ) )	elips_VPE_in_dist
Emma hunted the boy and so did Olivia .	and ( junct1 = hunt ( agent = Emma , theme = * boy ) , junct2 = hunt ( agent = Olivia , theme = * boy ) )	elips_VPE_in_dist
The cow hoped that Mia helped Penelope and so did a professor .	and ( junct1 = hope ( agent = * cow , ccomp = help ( agent = Mia , theme = Penelope ) ) , junct2 = hope ( agent = professor , ccomp = help ( agent = Mia , theme = Penelope ) ) )	elips_VPE_in_dist
A bird ate a jigsaw and so did Olivia .	and ( junct1 = eat ( agent = bird , theme = jigsaw ) , junct2 = eat ( agent = Olivia , theme = jigsaw ) )	elips_VPE_in_dist
Emma nursed a cookie and so did Alexander .	and ( junct1 = nurse ( agent = Emma , theme = cookie ) , junct2 = nurse ( agent = Alexander , theme = cookie ) )	elips_VPE_in_dist
A teacher liked the box and so did Emma .	and ( junct1 = like ( agent = teacher , theme = * box ) , junct2 = like ( agent = Emma , theme = * box ) )	elips_VPE_in_dist
Emma liked the jigsaw and so did a cat .	and ( junct1 = like ( agent = Emma , theme = * jigsaw ) , junct2 = like ( agent = cat , theme = * jigsaw ) )	elips_VPE_in_dist
A researcher noticed that the boy ate the cake and so did Noah .	and ( junct1 = notice ( agent = researcher , ccomp = eat ( agent = * boy , theme = * cake ) ) , junct2 = notice ( agent = Noah , ccomp = eat ( agent = * boy , theme = * cake ) ) )	elips_VPE_in_dist
Emma expected that the baby liked a teacher and so did a captain .	and ( junct1 = expect ( agent = Emma , ccomp = like ( agent = * baby , theme = teacher ) ) , junct2 = expect ( agent = captain , ccomp = like ( agent = * baby , theme = teacher ) ) )	elips_VPE_in_dist
The baby ate the sailor and so did the girl .	and ( junct1 = eat ( agent = * baby , theme = * sailor ) , junct2 = eat ( agent = * girl , theme = * sailor ) )	elips_VPE_in_dist
Logan ate the girl and so did James .	and ( junct1 = eat ( agent = Logan , theme = * girl ) , junct2 = eat ( agent = James , theme = * girl ) )	elips_VPE_in_dist
Noah painted a block and so did the girl .	and ( junct1 = paint ( agent = Noah , theme = block ) , junct2 = paint ( agent = * girl , theme = block ) )	elips_VPE_in_dist
Noah ate Penelope and so did Liam .	and ( junct1 = eat ( agent = Noah , theme = Penelope ) , junct2 = eat ( agent = Liam , theme = Penelope ) )	elips_VPE_in_dist
The girl ate the gumball and so did a goose .	and ( junct1 = eat ( agent = * girl , theme = * gumball ) , junct2 = eat ( agent = goose , theme = * gumball ) )	elips_VPE_in_dist
Ava admired the cake and so did John .	and ( junct1 = admire ( agent = Ava , theme = * cake ) , junct2 = admire ( agent = John , theme = * cake ) )	elips_VPE_in_dist
The frog ate a box and so did a child .	and ( junct1 = eat ( agent = * frog , theme = box ) , junct2 = eat ( agent = child , theme = box ) )	elips_VPE_in_dist
The governor juggled a donut and so did a cat .	and ( junct1 = juggle ( agent = * governor , theme = donut ) , junct2 = juggle ( agent = cat , theme = donut ) )	elips_VPE_in_dist
A girl drew a child and so did the priest .	and ( junct1 = draw ( agent = girl , theme = child ) , junct2 = draw ( agent = * priest , theme = child ) )	elips_VPE_in_dist
A lion liked that Jaxon liked Layla and so did a monster .	and ( junct1 = like ( agent = lion , ccomp = like ( agent = Jaxon , theme = Layla ) ) , junct2 = like ( agent = monster , ccomp = like ( agent = Jaxon , theme = Layla ) ) )	elips_VPE_in_dist
